doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3884,18,Canyon Creek below Bowman Lake,Yearly,01/01/1927-12/31/,square miles,39.3061,-121.1792,3884_page_18_table1.csv
3884,18,Jackson Creek at mouth,Yearly,01/01/1926-12/31/1930,square miles,39.3061,-121.1792,3884_page_18_table1.csv
3884,18,Deer Creek near Smartville,Yearly,01/01/1935-12/31/,square miles,39.1925,-121.2422,3884_page_18_table1.csv
3884,18,Bear River near Colfax,Yearly,01/01/1911-12/31/1917,square miles,39.1906,-121.0028,3884_page_18_table1.csv
3884,18,Bear River near Auburn,Yearly,"(01/01/1922, 01/01/1925-12/31/1928, 01/01/1929-12/31/1933) a; 01/01/1940-12/31/",square miles,38.9003,-121.0976,3884_page_18_table1.csv
3884,18,Bear River near Wheatland,Yearly,01/01/1928-12/31/,square miles,39.0278,-121.1047,3884_page_18_table1.csv
3884,18,"American River, North Fork (head of American River) near Colfax",Yearly,01/01/1911-12/31/1941,square miles,39.1906,-121.0028,3884_page_18_table1.csv
3884,18,"American River, North Fork at North Fork Dam",Yearly,01/01/1941-12/31/,square miles,39.2186,-120.9247,3884_page_18_table1.csv
3884,18,"American River, North Fork at Rattlesnake Bridge",Yearly,01/01/1930-12/31/1937; 01/01/1938-12/31/,square miles,39.2658,-120.885,3884_page_18_table1.csv
3884,18,American River at Fair Oaks,Yearly,01/01/1904-12/31/,square miles,38.6428,-121.2744,3884_page_18_table1.csv
3884,18,Middle Fork American River near Auburn (East Auburn),Yearly,01/01/1911-12/31/,square miles,38.91,-121.0542,3884_page_18_table1.csv
1532,316,Rice-Thorn diversion,Approximately 1 month to over a year (based on available data),1915-09-29 to 1915-11-20,Sec.-ft.,34.0544,-117.2889,"1532_page_316_table1.csv,1532_page_316_table2.csv"
3034,116,San Joaquin River below Kerckhoff powerhouse,Varies by year and data availability,"Feb. 6, 1937 - Feb. 1, 1963","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.07875,-119.559722,"3034_page_116_table1.csv,3034_page_116_table2.csv"
3034,116,Fine Gold Creek near Friant,Varies by year and data availability,"Feb. 6, 1937 - Dec. 27, 1946","{'Gage_Height': 'feet', 'Discharge': 'cfs'}",37.06667,-119.647222,"3034_page_116_table1.csv,3034_page_116_table2.csv"
251,142,"Santa Clara River near Central, Utah","Daily to weekly, varying by year (1909-1930)",04/21/1909-09/1930,"{'Discharge': 'second-feet', 'Runoff_Second-foot-days': 'second-foot-days', 'Runoff_Acre-feet': 'acre-feet'}",37.4,-113.6166667,251_page_142_table1.csv
633,269,Eleanor Creek near Hetch Hetchy,"Daily for the year 1949-1950; records available from June to October 1901, November 1909 to September 1950 at a site 1 mile upstream",11/1915-09/1950,"{'Discharge': 'second-feet', 'Gage_Height': 'feet'}",37.96666667,-119.88333333,"633_page_269_table1.csv,633_page_269_table2.csv,633_page_269_table3.csv"
2913,193,Little Cottonwood Creek,Monthly and yearly,10/1941-09/1950,"['cubic feet per second', 'acre-feet']",40.7548,-111.891,"2913_page_193_table1.csv,2913_page_193_table2.csv,2913_page_193_table3.csv"
2913,193,Little Cottonwood Creek (Runoff Data),Monthly and yearly,10/1899-09/1950,['acre-feet'],40.7548,-111.891,"2913_page_193_table1.csv,2913_page_193_table2.csv,2913_page_193_table3.csv"
1312,163,Santa Ysabel Creek,Annual (July 1 to June 30),1905-06 to 1914-15,"{'Days of Continuous Flow': 'days', 'Number of Days of Flood Flow': 'days', 'Minimum Flow During Nonflood Period': 'second-feet'}",33.0,-116.9,"1312_page_163_table1.csv,1312_page_163_table2.csv,1312_page_163_table3.csv"
1312,163,San Dieguito River at Bernardo,Annual (July 1 to June 30),1898-99 to 1914-15,"{'Number of Days of Continuous Flow': 'days', 'Number of Days of Flood Flow': 'days', 'Minimum Flow During Nonflood Period': 'second-feet'}",33.1,-117.0,"1312_page_163_table1.csv,1312_page_163_table2.csv,1312_page_163_table3.csv"
1312,163,San Diego River at diverting dam,Annual (July 1 to June 30),1898-99 to 1914-15,"{'Number of Days of Continuous Flow': 'days', 'Number of Days of Flood Flow': 'days', 'Minimum Flow During Nonflood Period': 'second-feet'}",32.8,-116.9,"1312_page_163_table1.csv,1312_page_163_table2.csv,1312_page_163_table3.csv"
3034,218,Middle Fork Feather River near Nelson Point,Annual,02/08/1924-03/19/1932,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",39.853333,-120.872222,"3034_page_218_table1.csv,3034_page_218_table2.csv"
3034,218,Middle Fork Feather River near Merrimac,Annual,12/10/1937-03/07/1960,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",39.708333,-121.270833,"3034_page_218_table1.csv,3034_page_218_table2.csv"
1140,12,James River,Annual,01/01/1899-12/31/1909,Not specified,42.1192,-75.4512,"1140_page_12_table1.csv,1140_page_12_table2.csv"
1140,12,Delaware River,Annual,01/01/1899-12/31/1909,Not specified,41.8944,-75.5987,"1140_page_12_table1.csv,1140_page_12_table2.csv"
1140,12,St. Lawrence River,Annual,01/01/1899-12/31/1909,Not specified,44.4444,-75.6981,"1140_page_12_table1.csv,1140_page_12_table2.csv"
