doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
2040,32,Stony Creek,1 year,10/01/1957-09/30/1962,"{'Sediment_Discharge': 'tons and acre-feet per year', 'Water_Discharge': 'acre-ft'}",39.7895,-120.5414,2040_page_32_table1.csv
1520,493,South Fork of Smith River near Crescent City,Various dates throughout the year,09/09/1911-09/30/1913,second-feet for discharge; feet for gage height,,,"1520_page_493_table1.csv,1520_page_493_table2.csv"
56394,216,Willow Creek at Mouth,Daily measurements from October to September of the following year,10/1975-09/1976,"{'Discharge': 'cubic feet per second (ft3/s)', 'Total': 'acre-feet per year (acre-ft/yr)'}",37.150833,-119.459444,56394_page_216_table1.csv
57995,18,Trinity River at Lewiston,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.8,-123.3,57995_page_18_table1.csv
57995,18,Trinity River Between Lewiston and Burnt Ranch,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.7,-123.4,57995_page_18_table1.csv
57995,18,Trinity River between Burnt Ranch and mouth of South Fork,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.6,-123.5,57995_page_18_table1.csv
57995,18,South Fork Trinity River above Hayfork Creek,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.5,-123.6,57995_page_18_table1.csv
57995,18,Hayfork Creek above mouth,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.4,-123.7,57995_page_18_table1.csv
57995,18,South Fork Trinity River between Hayfork Creek and mouth,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.3,-123.8,57995_page_18_table1.csv
57995,18,Trinity River between South Fork and mouth,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.2,-123.9,57995_page_18_table1.csv
57995,18,Total Trinity River,Annual,1900-1959,"{'Precipitation': 'inches', 'Streamflow_Inches': 'inches', 'Streamflow_AcreFtPerSqMi': 'acre-ft/sq mi'}",40.0,-123.4,57995_page_18_table1.csv
1558,53,Plunge Creek,"Yearly record from January 26, 1919, to September 30, 1923",01/26/1919-09/30/1923,{'Discharge': 'second-feet'},,,1558_page_53_table1.csv
56363,414,RAINES DRAIN AT CHADBOURNE ROAD,Partial-record station data from water years 1971 to current year,10/24/YYYY-06/10/YYYY,"{'Discharge': 'CFS', 'Dissolved Nitrate': 'MG/L', 'Dissolved Nitrite': 'MG/L', 'Total Nitrates and Nitrites': 'MG/L', 'Kjeldahl Nitrogen': 'MG/L', 'Total Nitrogen': 'MG/L', 'Total Phosphorus': 'MG/L', 'Dissolved Solids (Residue at 180 C)': 'MG/L', 'Dissolved Solids (Tons per Acre-Foot)': '', 'Dissolved Solids (Tons per Day)': '', 'Specific Conductance': 'Micro-mhos', 'Dissolved Boron': 'UG/L'}",38.212778,-122.082222,56363_page_414_table1.csv
667,24,Sacramento River basin,Yearly,1878-1954,cubic feet per second (cfs),38.5816,-121.4944,"667_page_24_table1.csv,667_page_24_table2.csv"
667,24,San Joaquin River basin,Yearly,1878-1954,cubic feet per second (cfs),37.3626,-120.4824,"667_page_24_table1.csv,667_page_24_table2.csv"
667,24,Great Basin and Pacific coast basins,Yearly,1891-1954,cubic feet per second (cfs),39.1609,-119.7538,"667_page_24_table1.csv,667_page_24_table2.csv"
70038675,480,Shasta River near Yreka,Daily measurements over a year,10/01/1969-09/30/1970,Cubic feet per second (cfs),41.8230555556,-122.5944444444,70038675_page_480_table1.csv
24065,35,Redwood Creek Tributaries,1.5 years on average between measurements,10/02/75-07/24/78,"{'Bank to Bank Width': 'Ft', 'Bank-Full Width': 'Ft', 'Drainage Area': 'mi^2', 'Change in Altitude of Thalweg': 'Ft', 'Change in Cross Section Area': 'Ft^2'}",40.5,-123.9,24065_page_35_table1.csv
