doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
70038681,198,Mercer River Near Briceburg,37.635833,-119.932222,37.635833,-119.932222,Daily measurements over Water Year October 1972 to September 1973,09/1965-09/current year,"{'Discharge': 'cubic feet per second (cfs)', 'Acre-Feet': 'acre-ft'}"
2447,358,Chusca Wash,,,35.7708,-108.8278,Annual (varies),1937-09-02 to 1962-09-25,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,358,Catron Wash,35.770833,-108.827778,,,Annual (varies),1937-08-30 to 1962-09-25,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
2447,358,San Juan River at Shiprock,37.792778,-108.7325,,,Annual (varies),Historical and ongoing,"{'Stage': 'feet', 'Discharge': 'cfs'}"
56502,145,PESCADERO CREEK,,,37.125,-122.42,Daily for Water Temperatures from April 1965 to current year,10/01/1976-09/30/1977,"{'Discharge': 'CFS', 'Specific Conductance': 'MHOS', 'PH': 'units', 'Temperature': '°C', 'Dissolved Oxygen': 'mg/L', 'Chemical Oxygen Demand': 'mg/L', 'Hardness (Ca,Mg)': 'mg/L', 'Non-carbonate Hardness': 'mg/L', 'Dissolved Calcium (Ca)': 'mg/L', 'Dissolved Magnesium (Mg)': 'mg/L', 'Dissolved Sodium (Na)': 'mg/L'}"
2447,190,Dolores River at Bedrock,38.308333,-108.884722,,,Annual,05/18/1918-06/04/1950,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
2447,190,West Paradox Creek near Paradox,38.383333,-108.995833,,,Annual,,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1141,40,San Dieguito River or Santa Ysabel Creek,,,33.0,-117.0,Annual,"Established December 17, 1905",{'Drainage_Area': 'square miles'}
3217,223,Santa Ynez River at Jameson Lake,34.492222,-119.504167,,,Monthly and yearly,10/1931-09/1950,acre-feet
70210573,24,Middle Fork Eel River above Black Butte River near Covelo,,,39.316,-123.059,Annual (Oct. 1-Sept. 30),1968-10-01 to 1969-09-30,"{'Water_Discharge': 'acre-ft', 'Suspended_Sediment_Discharge': 'tons', 'Tons_Per_Sq_Mi': 'tons per square mile'}"
70210573,24,Black Butte River near Covelo,,,39.299,-123.065,Annual (Oct. 1-Sept. 30),"['1966-11-17 to 1967-04-30', '1967-12-01 to 1968-09-30', '1968-10-01 to 1969-09-30']","{'Water_Discharge': 'acre-ft', 'Suspended_Sediment_Discharge': 'tons', 'Tons_Per_Sq_Mi': 'tons per square mile'}"
