doc_id,page_number,table_index,site_name,json_latitude,json_longitude,water_year,month,month_num,max_discharge_cfs,min_discharge_cfs,mean_discharge_cfs,total_runoff_acre_ft,discharge_unit,quality_flag,notes,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1943,April,7,,,26.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1943,May,8,,,42.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1943,June,9,,,47.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1943,July,10,,,41.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1943,August,11,,,35.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1943,September,12,,,34.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,October,1,,,32.6,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,November,2,,,30.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,December,3,,,28.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,January,4,,,25.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,February,5,,,22.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,March,6,,,22.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,April,7,,,23.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,May,8,,,29.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,June,9,,,38.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,July,10,,,34.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,August,11,,,32.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1944,September,12,,,31.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,October,1,,,27.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,November,2,,,25.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,December,3,,,25.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,January,4,,,25.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,February,5,,,23.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,March,6,,,23.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,April,7,,,22.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,May,8,,,28.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,June,9,,,45.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,July,10,,,38.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,August,11,,,35.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1945,September,12,,,32.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,October,1,,,30.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,November,2,,,30.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,December,3,,,28.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,January,4,,,28.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,February,5,,,25.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,March,6,,,25.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,April,7,,,30.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,May,8,,,48.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,June,9,,,43.6,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,July,10,,,39.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,August,11,,,36.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1946,September,12,,,34.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,October,1,,,33.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,November,2,,,32.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,December,3,,,30.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,January,4,,,27.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,February,5,,,25.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,March,6,,,25.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,April,7,,,25.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,May,8,,,36.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,June,9,,,38.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,July,10,,,35.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,August,11,,,32.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1947,September,12,,,31.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,October,1,,,31.6,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,November,2,,,31.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,December,3,,,29.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,January,4,,,27.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,February,5,,,25.6,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,March,6,,,25.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,April,7,,,26.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,May,8,,,49.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,June,9,,,48.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,July,10,,,39.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,August,11,,,36.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1948,September,12,,,34.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,October,1,,,32.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,November,2,,,32.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,December,3,,,28.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,January,4,,,26.5,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,February,5,,,26.0,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,March,6,,,25.8,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,April,7,,,25.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,May,8,,,32.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,June,9,,,37.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,July,10,,,34.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,August,11,,,33.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1949,September,12,,,31.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,October,1,,,31.7,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,November,2,,,28.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,December,3,,,26.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,January,4,,,25.2,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,February,5,,,25.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,March,6,,,25.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,April,7,,,30.3,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,May,8,,,56.9,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,June,9,,,76.6,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,July,10,,,53.6,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,August,11,,,47.4,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
2913,70,4,"Georgetown Creek near Georgetown, Idaho",42.5,-111.3167,1950,September,12,,,42.1,,cfs,,,Georgetown Creek,42.5,-111.3166667,,,Yearly and Monthly,1923-01-01-1950-12-31,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}"
