doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
3983,25,Big Creek near Shaver,Annual,1910-12,cfs (cubic feet per second),36.6,-118.8,3983_page_25_table1.csv
3983,25,"Big Creek near mouth, near Big Creek, Stevenson Creek",Annual,1923-32,cfs (cubic feet per second),36.6,-118.8,3983_page_25_table1.csv
3983,25,"San Joaquin River above Willow Creek, near Auberry",Annual,1951-,cfs (cubic feet per second),36.8,-119.3,3983_page_25_table1.csv
3983,25,South Fork Willow Creek near North Fork,Annual,1910-17,cfs (cubic feet per second),36.8,-119.3,3983_page_25_table1.csv
3983,25,"Willow Creek at mouth, near Auberry",Annual,1952-,cfs (cubic feet per second),36.8,-119.3,3983_page_25_table1.csv
3983,25,"San Joaquin River below Kerckhoff powerhouse, near Prather (near North Fork)",Annual,1907-;1936-37;1942,cfs (cubic feet per second),36.8,-119.3,3983_page_25_table1.csv
3983,25,Big Sandy Creek near Auberry,Annual,1946-51,cfs (cubic feet per second),36.8,-119.3,3983_page_25_table1.csv
3983,25,Fine Gold Creek near Friant,Annual,1936-58,cfs (cubic feet per second),36.6,-119.4,3983_page_25_table1.csv
3983,25,San Joaquin River below (near) Friant (near Pollasky),Annual,1907-,cfs (cubic feet per second),36.6,-119.4,3983_page_25_table1.csv
3983,25,Cottonwood Creek near Friant,Annual,1941-51,cfs (cubic feet per second),36.6,-119.4,3983_page_25_table1.csv
3983,25,San Joaquin River near Mendota,Annual,1939-54,cfs (cubic feet per second),36.7,-119.6,3983_page_25_table1.csv
3983,25,Panoche Creek near Panoche,Annual,1923,cfs (cubic feet per second),36.7,-119.6,3983_page_25_table1.csv
3983,25,Silver Creek near Panoche,Annual,1923,cfs (cubic feet per second),36.7,-119.6,3983_page_25_table1.csv
3983,25,"Panoche Creek below Silver Creek, near Panoche",Annual,1949-53;1958-,cfs (cubic feet per second),36.7,-119.6,3983_page_25_table1.csv
56403,154,"COLORADO RIVER AT NORTHERLY INTERNATIONAL BOUNDARY, ABOVE MORELOS DAM",Water years October 1974 to September 1976,10/1974-09/1976,"['cells/mL', 'percent']",32.7,-114.8,56403_page_154_table1.csv
