doc_id,page_number,watersource_name,temporal_resolution,dates_of_recording,units_of_measurement,latitude,longitude,csv_files
56411,521,South Fork Salmon River near Forks of Salmon,Annual,03/02/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",41.222222,-123.25,56411_page_521_table1.csv
56411,521,Hayfork Creek near Hayfork,Annual,03/03/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",40.519444,-123.084583,56411_page_521_table1.csv
56411,521,South Fork Smith River near Crescent City,Annual,03/02/1972,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",41.791667,-124.025,56411_page_521_table1.csv
56362,249,Salmon Creek at Bodega,Daily measurements within specified years,07/01/1962-09/30/1975,"{'Discharge': 'cubic feet per second (ft3/s)', 'Volume': 'acre-feet/yr (ac-ft/yr)'}",38.348333,-122.979167,56362_page_249_table1.csv
2987,192,Stillaguamish River,Annual,1909-12-07 to 1937-11-26,cfs (cubic feet per second),47.8897,-122.1045,2987_page_192_table1.csv
2987,192,Suiattle River,Annual,1910-11-21 to 1937-11-26,cfs (cubic feet per second),48.6833,-121.1169,2987_page_192_table1.csv
2987,192,Nooksack River,Annual,1910-11-21 to 1937-11-26,cfs (cubic feet per second),48.8378,-122.2967,2987_page_192_table1.csv
2913,165,Spanish Fork near Lake Shore,Monthly and yearly,01/01/1904-12/31/1950,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}",40.215,-111.713,"2913_page_165_table1.csv,2913_page_165_table2.csv"
57549,236,MOJAVE RIVER NEAR HODGE,Daily (for the year 1976-77 as per table),"10/01/1930-09/30/1932, 10/01/1970-current year",cubic feet per second,34.835833,-117.190833,57549_page_236_table1.csv
1983,39,Rock Creek,Monthly to Annually,01/04/1897-10/14/1908,cubic feet per second,,,1983_page_39_table1.csv
1607,408,Tenaya Creek near Yosemite,Annual,1914-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.7431,-119.6035,"1607_page_408_table1.csv,1607_page_408_table2.csv,1607_page_408_table3.csv"
1607,408,Tuolumne River near Hetch Hetchy (Sequoia),Annual,1911-01-01-1927-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",37.8789,-120.0833,"1607_page_408_table1.csv,1607_page_408_table2.csv,1607_page_408_table3.csv"
1744,48,Black Canyon Creek,Various dates within the year,10/01/1913-09/30/1914,{'Discharge': 'second-feet'},33.0325,-117.2083,"1744_page_48_table1.csv,1744_page_48_table2.csv"
51055,25,Topanga Creek near Topanga Beach,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.0,-118.5,51055_page_25_table1.csv
51055,25,"Malibu Creek at Crater Camp, near Calabasas",1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.1,-118.6,51055_page_25_table1.csv
51055,25,Santa Clara River near Saugus,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.3,-118.5,51055_page_25_table1.csv
51055,25,Piru Creek near Piru,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.4,-118.9,51055_page_25_table1.csv
51055,25,Hopper Creek near Piru,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.4,-118.9,51055_page_25_table1.csv
51055,25,Sespe Creek near Fillmore,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.4,-118.8,51055_page_25_table1.csv
51055,25,Santa Paula Creek near Santa Paula,1949-1950 water year,01/01/1949-12/31/1950,"{'Runoff': 'acre-feet', 'Mean_Annual_Runoff': 'acre-feet', 'Length_of_Record': 'years', '1949-50 Peak_Discharge': 'Second-feet'}",34.4,-119.1,51055_page_25_table1.csv
