id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review
56404,15,41.9,-122.7,,,Near Fort Jones,[],Scott River near Fort Jones,,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Scott River', 'Fort Jones']",main,56404_15,41.9,-122.7,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.9,-123.1,,,Near Seiad Valley,[],Klamath River near Seiad Valley,,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Klamath River', 'Seiad Valley']",main,56404_15,41.9,-123.1,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.9,-123.3,,,Near Happy Camp,[],Indian Creek near Happy Camp,,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Indian Creek', 'Happy Camp']",main,56404_15,41.9,-123.3,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.8,-123.5,,,At Somes Bar,[],Salmon River at Somes Bar,,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Salmon River', 'Somes Bar']",main,56404_15,41.8,-123.5,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.8,-123.7,,,At Orleans,[],Klamath River at Orleans,,"Del Norte County, California",Unknown,,,Stream Discharge,"['Klamath River', 'Orleans']",main,56404_15,41.8,-123.7,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.7,-123.2,,,"Above Coffee Creek, Near Trinity Center",[],"Trinity River above Coffee Creek, near Trinity Center",,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Trinity River', 'Coffee Creek', 'Trinity Center']",main,56404_15,41.7,-123.2,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.2,-121.5,,,Near Lewiston,[],Clair Engle Lake near Lewiston,,"Shasta County, California",Unknown,,,Reservoir,"['Clair Engle Lake', 'Lewiston']",main,56404_15,41.2,-121.5,Reservoir,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.2,-121.6,,,Near French Gulch,[],Judge Francis Carr powerplant near French Gulch,,"Shasta County, California",Unknown,,,Reservoir,"['Judge Francis Carr powerplant', 'French Gulch']",main,56404_15,41.2,-121.6,Reservoir,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.2,-121.6,,,At Lewiston,[],Trinity River at Lewiston,,"Shasta County, California",Unknown,,,Stream Discharge,"['Trinity River', 'Lewiston']",main,56404_15,41.2,-121.6,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.2,-121.7,,,Near Lewiston,[],"Grass Valley Creek at Fawn Lodge, near Lewiston",,"Shasta County, California",Unknown,,,Stream Discharge,"['Grass Valley Creek', 'Fawn Lodge', 'Lewiston']",main,56404_15,41.2,-121.7,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.3,-121.7,,,At Helena,[],North Fork Trinity River at Helena,,"Shasta County, California",Unknown,,,Stream Discharge,"['North Fork Trinity River', 'Helena']",main,56404_15,41.3,-121.7,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.3,-121.9,,,Near Burnt Ranch,[],Trinity River near Burnt Ranch,,"Shasta County, California",Unknown,,,Stream Discharge,"['Trinity River', 'Burnt Ranch']",main,56404_15,41.3,-121.9,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,40.8,-123.4,,,Below Hyampom,[],South Fork Trinity River below Hyampom,,"Humboldt County, California",Unknown,,,Stream Discharge,"['South Fork Trinity River', 'Hyampom']",main,56404_15,40.8,-123.4,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.0,-123.7,,,At Hoopa,[],Trinity River at Hoopa,,"Humboldt County, California",Unknown,,,Stream Discharge,"['Trinity River', 'Hoopa']",main,56404_15,41.0,-123.7,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.9,-122.6,,,Near Klamath,[],Blue Creek near Klamath,,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Blue Creek', 'Klamath']",main,56404_15,41.9,-122.6,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.9,-122.6,,,Near Klamath,[],Klamath River near Klamath,,"Siskiyou County, California",Unknown,,,Stream Discharge,"['Klamath River', 'Klamath']",main,56404_15,41.9,-122.6,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.8,-124.2,,,Near Crescent City,[],Smith River near Crescent City,,"Del Norte County, California",Unknown,,,Stream Discharge,"['Smith River', 'Crescent City']",main,56404_15,41.8,-124.2,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56404,15,41.8,-124.2,,,Near Crescent City,[],Mill Creek near Crescent City,,"Del Norte County, California",Unknown,,,Stream Discharge,"['Mill Creek', 'Crescent City']",main,56404_15,41.8,-124.2,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
23628,55,40.0,-122.0,,,Drilled by G. Montmorency,[],Marsh,,"Based on document context and common geographical knowledge, potentially in Northern California.",10/13-22,,['foot'],Groundwater,"['Drilled', '6-inch casing', 'Sand', 'Clay', 'Sand, water']",main,23628_55,40.0,-122.0,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
23628,55,40.0,-122.5,,,Drilled by Frank Rottman,[],M and P Ranch,,"Based on document context and common geographical knowledge, potentially in Northern California.",10/13-3CD1,,['foot'],Groundwater,"['Drilled', '16-inch casing', 'Surface sand and gravel', 'Hard sand and clay']",main,23628_55,40.0,-122.5,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
489,355,37.4994,-122.2758,,,"Near Arrowhead Springs, Calif.",[],Strawberry Creek diversion near Arrowhead Springs,,San Mateo County,07/19/2023-07/26/2023,7 days,second-foot,Stream Discharge,"['discharge', 'creek']",main,489_355,37.4994,-122.2758,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,33.7358,-116.9995,,,"Above diversion near San Jacinto, Calif.",[],San Jacinto River above diversion near San Jacinto,,Riverside County,01/17/2023-01/17/2023,,second-feet,Stream Discharge,"['river', 'discharge']",main,489_355,33.7358,-116.9995,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.1311,-117.899,,,"Above gaging station near Azusa, Calif.",[],Diversion from Rogers Creek above gaging station near Azusa,,Los Angeles County,07/19/2023-08/28/2023,31 days,second-foot,Stream Discharge,"['diversion', 'creek']",main,489_355,34.1311,-117.899,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.294,-118.2079,,,"Below gaging station near Tujunga, Calif.",[],Lower diversion from Haines Creek at lower tumel below gaging station near Tujunga,,Los Angeles County,10/03/2022-09/30/2023,variable,Sec.-ft.,Stream Discharge,"['diversion', 'creek']",main,489_355,34.294,-118.2079,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.1559,-118.1463,,,"Mouth of canyon near Pasadena, Calif.",[],Arroyo Seco at mouth of canyon near Pasadena,,Los Angeles County,10/18/2023-10/18/2023,,second-feet,Stream Discharge,"['arroyo', 'discharge']",main,489_355,34.1559,-118.1463,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.5295,-118.9629,,,"Near Sespe, Calif.",[],Fillmore Land & Water Co. diversion from Seape Creek near Sespe,,Ventura County,11/02/2022-07/25/2023,variable,Sec.-ft.,Stream Discharge,"['diversion', 'creek']",main,489_355,34.5295,-118.9629,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.7424,-120.0566,,,"Half a mile above junction with Mono Creek, Calif.",[],Santa Ynez River half a mile above junction with Mono Creek,,Santa Barbara County,03/14/2023-06/20/2023,variable,Sec.-ft.,Stream Discharge,"['river', 'junction']",main,489_355,34.7424,-120.0566,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.7375,-120.0647,,,"Half a mile below junction with Mono Creek, Calif.",[],Santa Ynez River half a mile below junction with Mono Creek,,Santa Barbara County,10/19/2022-07/11/2023,variable,Sec.-ft.,Stream Discharge,"['river', 'junction']",main,489_355,34.7375,-120.0647,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.7467,-120.0835,,,"At Paradise Camp, Calif.",[],Santa Ynez River at Paradise Camp,,Santa Barbara County,12/14/2022-12/14/2022,,second-feet,Stream Discharge,"['river', 'discharge']",main,489_355,34.7467,-120.0835,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.6471,-120.4283,,,"Near Lompoc, Calif.",[],Santa Ynez River at Pine Canyon Bridge near Lompoc,,Santa Barbara County,01/10/2023-04/09/2023,variable,Sec.-ft.,Stream Discharge,"['river', 'bridge']",main,489_355,34.6471,-120.4283,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.7612,-119.9894,,,"Half a mile above junction with Santa Ynez River, Calif.",[],Mono Creek half a mile above junction with Santa Ynez River,,Santa Barbara County,03/14/2023-06/20/2023,variable,Sec.-ft.,Stream Discharge,"['creek', 'junction']",main,489_355,34.7612,-119.9894,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
489,355,34.4214,-119.8481,,,"Near Santa Barbara, Calif.",[],Camuesa Creek at junction with Santa Ynez River near Santa Barbara,,Santa Barbara County,03/14/2023-07/02/2023,variable,Sec.-ft.,Stream Discharge,"['creek', 'junction']",main,489_355,34.4214,-119.8481,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56850,478,,,33.998333,-118.401389,"500 ft (150 m) upstream from Sawtelle Boulevard bridge, 1.7 mi (2.7 km) south of Culver City",['La Ballona Grant'],BALLONA CREEK,Los Angeles County,Los Angeles County,02/01/1928-12/31/current year,Daily,"{'Discharge': 'ft3/s', 'Gage Height': 'ft'}",Stream Discharge,"['flow', 'stream discharge', 'gage recorder']",main,56850_478,33.998333,-118.401389,Stream discharge,,1928,,[1928],OPEN_ENDED_IGNORED,,True
56417,345,,,39.7538889,-120.595,"Near Clio, California","['T.22 N. R.12 E., sec. 23']",Middle Fork Feather River,Plumas County,,10/01/1925-Current Year,Daily,"{'Discharge': 'cubic feet per second (ft3/s)', 'Area': 'square miles (mi2), square kilometers (km2), acre-feet/yr, cubic hectometers per year (hm3/yr)'}",Stream Discharge,"['Middle Fork Feather River', 'stream discharge', 'flow', 'gage height']",main,56417_345,39.7538889,-120.595,Stream discharge,,1925,,[1925],OPEN_ENDED_IGNORED,,True
3153,78,,,,,Missouri,"['T. 17 N., R. 4 W., sec. 4']",Shovel Creek Springs,,Randolph County,,,,Springs,"['springs', 'resort']",main,3153_78,,,Springs,,,,,UNPARSED,,True
3153,78,,,,,Arkansas,"['S. 4 T., R. 17 W., sec. 27']",Bathing Spring,,Montgomery County,,,,Springs,"['spring', 'bathing']",main,3153_78,,,Springs,,,,,UNPARSED,,True
3153,78,,,,,Arkansas,"['W. 26 R., S. 5 T., sec. 12']",Hot Springs at Little Missouri River,,Garland County,,,,Springs,"['springs', 'Hot Springs']",main,3153_78,,,Springs,,,,,UNPARSED,,True
3153,78,,,,,Missouri,[],Rice's Spring,,Randolph County,,,,Springs,"[""Rice's Spring""]",main,3153_78,,,Springs,,,,,UNPARSED,,True
3153,78,,,,,Arkansas,[],Mud Creek Springs,,Montgomery County,,,,Springs,['Mud Creek Springs'],main,3153_78,,,Springs,,,,,UNPARSED,,True
3153,78,,,,,California,"['sec. 29, T. 15 N., R. 8 E.']","Hot Springs in Siskiyou County, California",Siskiyou County,,,,,Springs,"['Hot Springs', 'Klamath Hot Springs']",main,3153_78,,,Springs,,,,,UNPARSED,,True
26334,5,38.5,-121.5,,,"California, USA",[],Sacramento River,,"Sacramento County and surrounding counties in the Sacramento Valley, California",MM/DD/YYYY-MM/DD/YYYY (specific dates not provided in document),Not specified,Not specified,Stream Discharge,"['Discharge', 'Morphologic and hydrologic properties', 'River history relevant to present channel form and migration']",main,26334_5,38.5,-121.5,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
1572,297,33.5167,-117.2,33.5167,-117.2,"Mouth near Temecula, Calif.",[],Murrieta Creek,Riverside County,Riverside County,01/01/1997-09/30/1997,Variable (mostly monthly),Sec.-ft,Stream Discharge,"['Murrieta Creek', 'Sec.-ft']",main,1572_297,33.5167,-117.2,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
1572,297,33.5167,-117.2,33.5167,-117.2,"Intake near Home ranch, California.",[],Neill diversion,Riverside County,Riverside County,09/01/1997-06/29/1998,Variable (mostly monthly),,Stream Discharge,"['Neill diversion', 'Sec.-ft']",main,1572_297,33.5167,-117.2,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
1572,297,36.9783,-121.9394,36.9783,-121.9394,"Below State highway, Capistrano, Calif.",[],San Juan Creek,Santa Cruz County,Santa Cruz County,12/03/1997-03/15/1998,Variable (mostly monthly),,Stream Discharge,"['San Juan Creek', 'Sec.-ft']",main,1572_297,36.9783,-121.9394,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
1572,297,34.1197,-117.8984,34.1197,-117.8984,"Above Dalton's high line diversion near Azusa, Calif.",[],Rogers Creek,Los Angeles County,Los Angeles County,08/02/1997-10/21/1997,Variable (mostly monthly),,Stream Discharge,"['Rogers Creek', 'Sec.-ft']",main,1572_297,34.1197,-117.8984,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
1572,297,34.3694,-118.4956,34.3694,-118.4956,"3 miles below gaging station, near San Fernando, Calif.",[],Pacoima Creek,Los Angeles County,Los Angeles County,02/16/1997,Variable (monthly),,Stream Discharge,"['Pacoima Creek', 'Sec.-ft']",main,1572_297,34.3694,-118.4956,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
1572,297,34.2728,-118.1652,34.2728,-118.1652,"Near Tujunga, Calif.",[],Upper diversion,Los Angeles County,Los Angeles County,10/06/1996-03/19/1997,Variable (monthly),,Stream Discharge,"['Upper diversion', 'Sec.-ft']",main,1572_297,34.2728,-118.1652,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
70038681,196,,,37.469444,-119.614167,"on right bank 0.5 mile downstream from diversion weir, 0.5 mile upstream from Rainier Creek, and 1.2 miles southeast of Fish Camp","['SENE1 sec 25', 'T.5 S.', 'R.21 E.']",BIG CREEK DIVERSION NEAR FISH CAMP,Mariposa County,Mariposa County,10/01/1969-Current Year,daily,cubic feet per second (cfs),Stream Discharge,"['stream discharge', 'cubic feet per second', 'water-stage recorder']",main,70038681_196,37.469444,-119.614167,Stream discharge,,1969,,[1969],OPEN_ENDED_IGNORED,,True
56845,179,,,36.451389,-118.7875,"Near Three Rivers, CA","['NW4NW4 sec. 14, T.17 S., R.29 E.']",East Fork Kaweah River,Tulare County,,"05/15/1952-09/30/1955, 10/01/1957-Present",Daily,"{'Discharge': 'cubic feet per second (ft3/s)', 'Area': 'square miles and square kilometers', 'Gage_Height': 'feet'}",Stream Discharge,"['East Fork Kaweah River', 'discharge', 'Parshall flume', 'diversion dam']",main,56845_179,36.451389,-118.7875,Stream discharge,,1952,,"[1952, 1955, 1957]",OPEN_ENDED_IGNORED,,True
56420,162,,,37.425556,-119.548056,"Near Sugar Pine, Sierra National Forest, on the left bank 100 ft downstream from headgate on North Fork Willow Creek and 4.8 miles east of Sugar Pine.",['SW1/4 NE1/4 Sec 10'],Soquel Diversion,Madera County,,10/01/1969-Current Year,Daily,Cubic feet per second (cfs),Stream Discharge,"['Ditch diverts water', 'Irrigation in Madera Irrigation District']",main,56420_162,37.425556,-119.548056,Stream discharge,,1969,,[1969],OPEN_ENDED_IGNORED,,True
22945,45,36.7783,-119.4179,,,General location within California inferred from well data and historical records.,[],Tc,,California (based on document context),Not explicitly recorded,"Variable, based on measurement dates provided","{'Water_Level_Depth': 'feet', 'Altitude': 'feet', 'Yield_Spacing': 'gpm', 'Depth': 'feet'}",Groundwater,"['Well', 'Depth below lsd', 'flowing']",main,22945_45,36.7783,-119.4179,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
56412,40,,,38.3278,-119.2139,"38°19'40"" N, 119°12'50"" W","['[SWANE sec.34, T.6 N., R.2.25 E.]']",EAST WALKER RIVER NEAR BRIDGEPORT,Mono County,Mono County,"07/1911-09/1914, 10/1921-Current",Daily,Cubic Feet Per Second (cfs),Stream Discharge,"['discharge', 'cubic feet per second', 'gage heights', 'reservoir regulation']",main,56412_40,38.3278,-119.2139,Stream discharge,,1911,,"[1911, 1914, 1921]",OPEN_ENDED_IGNORED,,True
70038676,517,,,38.779,-122.516,"Guenoc Grant, on right bank just upstream from Coyote Valley damsite, 2.8 miles upstream from Soda Creek, 3.2 miles downstream from highway bridge at Guenoc",[],Putah Creek,Lake County,,"02/01/1904-09/30/1906, 07/01/1930-Current Year",Monthly (with some periods having daily measurements),"cubic feet per second (cfs), acre-feet",Stream Discharge,"['stream discharge', 'monthly discharge', 'water-stage recorder', 'gage height']",main,70038676_517,38.779,-122.516,Stream discharge,,1904,,"[1904, 1906, 1909, 1930]",OPEN_ENDED_IGNORED,,True
70038676,473,38.894722,-120.566944,38.894722,-120.566944,"NEANW sec 18, T.12 N., R,13 E.","['T.12 N., R,13 E., SECT 18']",Pilot Creek Above Stumpy Meadows Reservoir,Dorado County,Dorado County,10/01/1960-Current,Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Cumulative Volume': 'acre-feet'}",Stream Discharge,"['discharge', 'gage height', 'water-stage recorder', 'streamflow']",main,70038676_473,38.894722,-120.566944,Stream discharge,,1960,,[1960],OPEN_ENDED_IGNORED,,True
56404,282,36.7783,-119.4179,,,Unknown Location in California,[],Unknown,,California County (inferred),12/25/2022-09/30/2023,Daily,"{'BID- ITY': 'JTU', '(MG/L)': 'mg/L'}",Water Quality,"['BID- ITY', '(MG/L)', 'JTU']",main,56404_282,36.7783,-119.4179,Water quality,,,,,UNPARSED,no_year_<=1980_found,True
70038676,52,,,39.107222,-120.161111,"on right bank about 300 ft upstream from bridge on State Highway 89, 1,000 ft upstream from Lake Tahoe, and 4.6 miles south of Tahoe City.","['T.15 N., R.16 E., sec.36']",Blackwood Creek near Tahoe City,Placer County,,10/01/1960-Current Year,Daily,cubic feet per second (cfs),Stream Discharge,"['Blackwood Creek', 'stream discharge', 'water-stage recorder']",main,70038676_52,39.107222,-120.161111,Stream discharge,,1960,,[1960],OPEN_ENDED_IGNORED,,True
56850,53,,,34.8517,-114.6092,"on right bank at Needles, 15 mi (24 km) upstream from gaging Hoover Dam. station near Topock, Ariz., 30 mi (48 km) downstream from Davis Dam, and 97 mi (156 km) downstream from the Great Divide basin in southern Wyoming.","['[SE&SE% sec. 19, T.9 N. R.23 E.]']",Colorado River at Needles,San Bernardino County,San Bernardino County,04/1931-Current Year,Daily,feet NGVD (National Geodetic Vertical Datum),Stream Discharge,"['Hydrologic Unit 15030101', 'Water-stage recorder', 'Lake Mead', 'Lake Mohave']",main,56850_53,34.8517,-114.6092,Stream discharge,,1931,,[1931],OPEN_ENDED_IGNORED,,True
26922,45,35.25,-118.7,,,"Lake Crowley area, California",[],Streams Tributary to Lake Crowley,Kern County,,Not specified,Not specified,"['Arbitrary units', 'Parts per million (ppm)', 'Pounds per day']",Stream Discharge,"['water analyses', 'streams', 'Lake Crowley']",main,26922_45,35.25,-118.7,Stream discharge,,,,,UNPARSED,,True
57548,292,,,38.1975,-120.0075,"Stanislaus National Forest, on right bank 0.3 mi (0.5 km) downstream from bridge on State Highway 108 at Strawberry, 0.6 mi (1.0 km) downstream from Herring Creek, and 1.2 mi (1.9 km) upstream from Pinecrest Lake.","['T.4 N. R.18 E., SW4 sec. 16']","South Fork Stanislaus River at Strawberry, Calif.",Tuolumne County,,"10/1911-01/1917, 08/1938-current",Daily,"{'Discharge': 'cubic feet per second (ft3/s) and cubic meters per second (m3/s)', 'Flow_Annuals': 'acre-feet/yr (hm³/yr)'}",Stream Discharge,"['Stream Discharge', 'Gage Height', 'Precipitation Regulated', 'Pinecrest Lake Regulation']",main,57548_292,38.1975,-120.0075,Stream discharge,,1911,,"[1911, 1917, 1938]",OPEN_ENDED_IGNORED,,True
56419,413,,,37.164,-121.8275,"center of dam on Alamitos Creek, 0.7 mile southwest of New Almaden, and 7 miles south of Edenvale",[''],Almaden Reservoir,Santa Clara County,,01/1936-current year,Daily (Nonrecording gage read once daily),acre-ft,Reservoir,"['earthfill dam', 'ground-water recharge', 'irrigation']",main,56419_413,37.164,-121.8275,Reservoir,,1936,,[1936],OPEN_ENDED_IGNORED,,True
56419,413,,,37.183333,-121.791111,"center of dam on Arroyo Calero, 1.7 miles northeast of New Almaden, and 6 miles southeast of Edenvale",[''],Calero Reservoir,Santa Clara County,,01/1936-current year,Daily (Nonrecording gage read once daily),acre-ft,Reservoir,"['earthfill dam', 'ground-water recharge', 'irrigation']",main,56419_413,37.183333,-121.791111,Reservoir,,1936,,[1936],OPEN_ENDED_IGNORED,,True
56419,413,,,37.199444,-121.878333,"center of dam on Guadalupe Creek, 3.6 miles northwest of New Almaden, and 5.0 miles southeast of Los Gatos",[''],Guadalupe Reservoir,Santa Clara County,,01/1936-current year,Daily (Nonrecording gage read once daily),acre-ft,Reservoir,"['earthfill dam', 'irrigation', 'ground-water recharge']",main,56419_413,37.199444,-121.878333,Reservoir,,1936,,[1936],OPEN_ENDED_IGNORED,,True
56419,413,,,37.130833,-121.929722,"center of Austrian Dam on Los Gatos Creek, 7.3 miles southeast of Los Gatos","['SE1 sec.23, T.9 S., R.1 W.']",Lake Elsmann,Santa Clara County,,02/1951-current year,Daily (Nonrecording gage read once daily),acre-ft,Reservoir,"['earthfill dam', 'inflatable surcharge dam', 'domestic and industrial use']",main,56419_413,37.130833,-121.929722,Reservoir,,1951,,[1951],OPEN_ENDED_IGNORED,,True
56419,413,,,37.201667,-121.988056,"center of dam on Los Gatos Creek, 1.7 miles south of Los Gatos","['SE1 sec., T.8 S., R.1 W.']",Lexington Reservoir,Santa Clara County,,12/1952-current year,Daily (Nonrecording gage read once daily),acre-ft,Reservoir,"['earthfill dam', 'irrigation', 'ground-water recharge']",main,56419_413,37.201667,-121.988056,Reservoir,,1952,,[1952],OPEN_ENDED_IGNORED,,True
56403,409,,,33.678333,-117.233833,"SW&SE&NW4 sec.6, T.6 S., R.: 3 W., on left bank at Railroad Canyon Road, 5.1 mi (8.2 km) northeast of Elsinore","['SW&SE&NW4 sec.6', 'T.6 S.', 'R.: 3 W.']",Salt Creek at Railroad Canyon Reservoir,Riverside County,,10/1969-Current Year,Daily,"{'Discharge': 'cubic feet per second (ft³/s)', 'Mean_Values': '', 'Total_Annual_Flow': 'acre-feet per year (acre-ft/yr)'}",Stream Discharge,"['Salt Creek', 'Railroad Canyon Reservoir', 'stream discharge', 'gage height', 'flood']",main,56403_409,33.678333,-117.233833,Stream discharge,,1969,,[1969],OPEN_ENDED_IGNORED,,True
28147,75,38.5767,-121.4944,,,California,"['[5S, R3E, S15]']",ED 2.44,,Sacramento County,12/03/1989-04/05/1990,Daily intervals within each month,"{'Temperature': 'Degrees Celsius (°C)', 'Instantaneous Discharge': 'Cubic feet per second (ft³/s)', 'Total Sediment': 'Milligrams per liter (mg/L)', 'Total Sediment Discharge': 'Tons per day (10³ T/D)', 'Sediment Particle Size': 'Percentage finer than .062 mm'}",Stream Discharge,"['Instantaneous Discharge', 'Total Sediment', 'Sediment Particle Size']",main,28147_75,38.5767,-121.4944,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
2516,247,37.8,-120.9,,,California,"['3J1', '3J2', '3K1', '3K2', '3L1', '3M2', '3M3', '3N1 3N2', '3N3 3P1', '3Q1 3Q2', '4C1 4D1', '4F1', '4H1 5B1', '5B2', '5C1', '5C2', '5C3', '5D1', '5K1', '5N1', '5N2']",,,San Joaquin,,,['gpm'],Irrigation,"['Dom', 'Irr', 'Stock', 'Obs']",main,2516_247,37.8,-120.9,Irrigation,,,,,UNPARSED,,True
70232920,48,,,,,,,,,,,,,,,main,70232920_48,,,,MISSING,,,,UNPARSED,,True
56850,557,,,34.4855556,-119.3072222,"on left end of dam on Ventura River, 0.2 mi (0.3 km) east of Matilija Hot Springs, and 1.8 mi (2.9 km) southwest of Wheeler Springs.","[""NE&NW&SE's sec. 29, T.5 N., R.23 W.""]",MATILIJA RESERVOIR,Ventura County,,"03/01/1948-09/30/1965,10/01/1970-current year",monthly,"{'Elevation': 'feet', 'Contents': 'acre-feet'}",Reservoir,"['dam', 'reservoir', 'water-stage recorder', 'capacity table', 'diverted at Robles diversion dam']",main,56850_557,34.4855556,-119.3072222,Reservoir,,1948,,"[1948, 1965, 1970]",OPEN_ENDED_IGNORED,,True
70038682,395,,,37.6905555556,-121.8722222222,"Santa Rita Grant, Alameda County, on right bank 0.3 mi (0.5 km) upstream from Santa Rita Road, 0.8 mi (1.3 km) downstream from Arroyo Las Positas, and 2 mi (3 km) north of Pleasanton.",[],Arroyo Mocho,Alameda County,,09/1962-Current Year,Daily,"{'Discharge': 'ft³/s or m³/s', 'Cumulative_Annual_Flow': 'acre-ft/yr or hm³/yr'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'discharge', 'gage height', 'maximum flow']",main,70038682_395,37.6905555556,-121.8722222222,Stream discharge,,1962,,[1962],OPEN_ENDED_IGNORED,,True
56403,283,,,32.575,-116.753055555556,"upstream from confluence with Tecate Creek, and 5.1 mi (8.2 km) south of Dulzura on San Diego right bank","['NW4', 'SW4 sec. 26']",COTTONWOOD CREEK ABOVE TECATE CREEK,San Diego,,10/01/1936-Current Year,daily,"cubic feet per second (ft3/s), acre-feet (acre-ft)",Stream Discharge,"['Cottonwood Creek', 'Tecate Creek', 'stream discharge', 'flow regulated']",main,56403_283,32.575,-116.753055555556,Stream discharge,,1936,,[1936],OPEN_ENDED_IGNORED,,True
70038403,303,37.5,-120.5,,,Central California,[],Stream Discharge,,California Central Valley,06/01/2023-09/30/2023,Daily,"{'Flow Rate': 'cfs (cubic feet per second)', 'Concentration': 'ppm (parts per million)', 'Mass Flow Rate': 'Tons per day'}",Stream Discharge,"['Mean charge (cfs)', 'Day']",main,70038403_303,37.5,-120.5,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True
56394,301,,,38.1775,-120.0461,"Stanislaus National Forest, on right bank 250 ft (76 m) downstream from diversion dam on South Fork Stanislaus River, and 2.8 mi (4.5 km) southwest of Strawberry.","['T.4 N., R.18 E., sec.30']","PHILADELPHIA CANAL NEAR STRAWBERRY, CA",Tuolumne County,,10/1939-Current,Daily,"{'Discharge': 'cubic feet per second, ft3/s and cubic meters per second, m3/s', 'Volume': 'acre-feet per year, acre-ft/yr and hectometer cubed per year, hm3/yr'}",Stream Discharge,"['discharge', 'stream', 'canal', 'Stanislaus River']",main,56394_301,38.1775,-120.0461,Stream discharge,,1939,,[1939],OPEN_ENDED_IGNORED,,True
26381,73,40.8653,-124.0854,,,"Near Mad River at Arcata, California",[],Reservoir,,Humboldt County,01/01/YYYY-12/31/YYYY,Daily,feet (ft),Reservoir,"['Evaporation losses', 'reservoir storage', 'surface area', 'elevation-area relation']",main,26381_73,40.8653,-124.0854,Reservoir,,,,,UNPARSED,no_year_<=1980_found,True
