id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Francis J. Calderon Well,Santa Barbara,Santa Barbara,02/42-09/57,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Un']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",La Brea Securities Co. Well,Santa Barbara,Santa Barbara,07/43-04/51,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Owen T. Rice Well,Santa Barbara,Santa Barbara,09/43-07/60,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",M. J. Santos Well,Santa Barbara,Santa Barbara,08/38-12/50,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Francis J. Calderon Well,Santa Barbara,Santa Barbara,01/42-07/59,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Un']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Frank Donovan Well,Santa Barbara,Santa Barbara,11/58-10/60,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Un']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",L. H. Adam Well,Santa Barbara,Santa Barbara,07/38-07/51,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'S, Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Newhall Land Co. Well,Santa Barbara,Santa Barbara,06/58-12/50,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Joe Soars Well,Santa Barbara,Santa Barbara,07/38-09/51,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Lillian Cook Well,Santa Barbara,Santa Barbara,01/53-07/60,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ps']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Hancock Oil Co. Well,Santa Barbara,Santa Barbara,01/53-07/58,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Id']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",Sheehy Bros. Well,Santa Barbara,Santa Barbara,01/53-10/60,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Ir']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,59,34.9672,-120.4379,,,"T. 10 N., R. 33 W.","['T. 10 N., R. 33 W.']",E. L. Sargent Well,Santa Barbara,Santa Barbara,01/47-10/59,Annual,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Well', 'Depth', 'Dm, S']",additional,sb3_59,34.9672,-120.4379,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,61,34.9533,-120.4575,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']","T. 10 N., R. 34 W.",,Santa Barbara,01/01/2022-12/31/2022,Monthly,Feet,Groundwater,"['Well', 'Feet']",additional,sb3_61,34.9533,-120.4575,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,61,34.9533,-120.4675,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']","T. 10 N., R. 35 W.",,Santa Barbara,01/01/2022-12/31/2022,Monthly,Feet,Groundwater,"['Well', 'Feet']",additional,sb3_61,34.9533,-120.4675,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 2R1,,Santa Barbara County,06/43-12/57,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 4R1,,Santa Barbara County,03/45-11/60,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 6N1,,Santa Barbara County,04/43-10/60,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 9F1,,Santa Barbara County,04/44-10/57,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well L2,,Santa Barbara County,03/48-10/60,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 14E2,,Santa Barbara County,01/42-10/57,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 20H1,,Santa Barbara County,03/45-08/56,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 22R1,,Santa Barbara County,03/45-01/58,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 23H1,,Santa Barbara County,04/43-11/59,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 24K2,,Santa Barbara County,06/46-07/60,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well K3,,Santa Barbara County,01/47-03/48,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 34 W.']",Well 29N1,,Santa Barbara County,03/58-11/58,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well 7F1,,Santa Barbara County,12/43-07/56,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well G3,,Santa Barbara County,02/44-06/58,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well 9F1,,Santa Barbara County,05/42-08/57,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well N1,,Santa Barbara County,04/45-10/59,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well 12M1,,Santa Barbara County,01/24-10/60,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well 21B1,,Santa Barbara County,02/44-08/55,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,63,34.9533,-120.4375,,,Santa Maria Valley,"['T. 10 N., R. 35 W.']",Well 24B1 Union Sugar Co.,,Santa Barbara County,02/44-09/55,Yearly,feet,Groundwater,"['Depth', 'Use', 'Altitude', 'Year', 'Highest water level']",additional,sb3_63,34.9533,-120.4375,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 34 W.",['T. 11 N. R. 34 W.'],19Q1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 34 W.",['T. 11 N. R. 34 W.'],30Q1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 34 W.",['T. 11 N. R. 34 W.'],34J2,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 35 W.",['T. 11 N. R. 35 W.'],20E1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 35 W.",['T. 11 N. R. 35 W.'],25H1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 35 W.",['T. 11 N. R. 35 W.'],26M2,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 35 W.",['T. 11 N. R. 35 W.'],28M1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 35 W.",['T. 11 N. R. 35 W.'],33G1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,65,34.9683,-120.4309,,,"T. 11 N., R. 35 W.",['T. 11 N. R. 35 W.'],35A1,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,feet or meters (context-dependent),Groundwater,"['Well', 'feet', 'meters']",additional,sb3_65,34.9683,-120.4309,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 7 N., R. 24 W.']",13C2,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 8 N., R. 24 W.']",8L1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 24 W.']",19Q1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 24 W.']",33M1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 25 W.']",2N1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 25 W.']",13B1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 26 W.']",1F2,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 9 N., R. 26 W.']",4J1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 10 N., R. 25 W.']",8P1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 10 N., R. 25 W.']",24E1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,69,34.9333,-119.9167,,,"Cuyama Valley, California","['T. 10 N., R. 25 W.']",30P1,,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,feet (or similar),Groundwater,"['Well', 'feet']",additional,sb3_69,34.9333,-119.9167,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",4R1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",16Q1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",22A1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 26 W.","['T. 10 N., R. 26 W.']",27N1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",11A2,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements', 'Discontinued']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",C1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",H1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements', 'Discontinued']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,73,,,,,"T. 10 N., R. 27 W.","['T. 10 N., R. 27 W.']",12R1,Cuyama Valley,,01/01/YYYY-12/31/YYYY,Monthly,Cubic Feet per Second (cfs),Groundwater,"['Well', 'monthly measurements']",additional,sb3_73,,,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb3,77,34.6778,-120.4577,,,"about 4.3 miles west of Lompoc, California","['27L1', '27F4']",Unknown Source,Santa Barbara County,Santa Barbara County,"07/35-26J3,4",,inches,Precipitation,"['inches', 'average']",additional,sb3_77,34.6778,-120.4577,Precipitation,,,,,UNPARSED,no_year_<=1980_found,True
sb3,77,34.6791,-120.443,,,"about 1.4 miles northeast of Lompoc, California","['27U', 'F4']",Unknown Source,Santa Barbara County,Santa Barbara County,Jul-34,,,,[],additional,sb3_77,34.6791,-120.443,,MISSING,,,,UNPARSED,no_year_<=1980_found,True
sb3,77,34.6529,-120.1701,,,"about 1.5 miles north of Santa Ynez, California","['6A', 'I']",Unknown Source,Santa Barbara County,Santa Barbara County,30-Jun,,,,[],additional,sb3_77,34.6529,-120.1701,,MISSING,,,,UNPARSED,no_year_<=1980_found,True
sb3,77,34.4413,-119.8487,,,"about 0.6 miles south of Goleta, California","['17H', '11', '17R2']",Unknown Source,Santa Barbara County,Santa Barbara County,28-Apr,,,,[],additional,sb3_77,34.4413,-119.8487,,MISSING,,,,UNPARSED,no_year_<=1980_found,True
sb3,77,34.4415,-119.8238,,,"about 1.3 miles northeast of Goleta, California","['9A', '3']",Unknown Source,Santa Barbara County,Santa Barbara County,28-Apr,,,,[],additional,sb3_77,34.4415,-119.8238,,MISSING,,,,UNPARSED,no_year_<=1980_found,True
sb3,77,34.442,-119.6004,,,"about 1.8 miles east of Carpinteria, California","['27', '02']",Unknown Source,Santa Barbara County,Santa Barbara County,25-Apr,,,,[],additional,sb3_77,34.442,-119.6004,,MISSING,,,,UNPARSED,no_year_<=1980_found,True
sb,2,,,34.4521,-119.5878,"Carpinteria, California",[],Carpinteria Basin,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Carpinteria Basin']",additional,sb_2,34.4521,-119.5878,Stream discharge,,,,,UNPARSED,,True
sb,2,,,34.4357,-119.8478,"Goleta, California",[],Goleta Basin,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Goleta Basin']",additional,sb_2,34.4357,-119.8478,Stream discharge,,,,,UNPARSED,,True
sb,2,,,34.6502,-120.0584,"Santa Ynez, California",[],Santa Ynez River Valley,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Santa Ynez River Valley']",additional,sb_2,34.6502,-120.0584,Stream discharge,,,,,UNPARSED,,True
sb,2,,,34.9699,-120.1763,"San Antonio, California",[],San Antonio Creek Valley,Santa Barbara County,,,,,Stream Discharge,"['water levels', 'San Antonio Creek Valley']",additional,sb_2,34.9699,-120.1763,Stream discharge,,,,,UNPARSED,,True
sb,2,,,34.9533,-120.4342,"Santa Maria, California",[],Santa Maria Valley,Santa Barbara County and San Luis Obispo County,,,,,Stream Discharge,"['water levels', 'Santa Maria Valley']",additional,sb_2,34.9533,-120.4342,Stream discharge,,,,,UNPARSED,,True
sb,2,,,34.9833,-120.4333,"Cuyama, California",[],Cuyama Valley,San Luis Obispo County and Santa Barbara County,,,,,Stream Discharge,"['water levels', 'Cuyama Valley']",additional,sb_2,34.9833,-120.4333,Stream discharge,,,,,UNPARSED,,True
sb,22,,,,,"Public Land, Santa Barbara County, California","['T. 4 N., R. 25 W., sec. 19']",Observation Well 4/25-19F4,Santa Barbara County,Santa Barbara County,,,,Groundwater,"['ground-water basins', 'observation wells']",additional,sb_22,,,Groundwater,,,,,UNPARSED,,True
sb,24,,,34.4573,-119.5978,"Carpinteria, California",[],Carpinteria,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature'],additional,sb_24,34.4573,-119.5978,Not water related,,,,,UNPARSED,no_year_<=1980_found,True
sb,24,,,34.4358,-119.7259,"Goleta, California",[],Goleta,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature'],additional,sb_24,34.4358,-119.7259,Not water related,,,,,UNPARSED,no_year_<=1980_found,True
sb,24,,,34.654,-120.0218,"Santa Ynez, California",[],Santa Ynez,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature'],additional,sb_24,34.654,-120.0218,Not water related,,,,,UNPARSED,no_year_<=1980_found,True
sb,24,,,34.9533,-120.1036,"San Antonio, California",[],San Antonio,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature'],additional,sb_24,34.9533,-120.1036,Not water related,,,,,UNPARSED,no_year_<=1980_found,True
sb,24,,,34.9533,-120.4356,"Santa Maria, California",[],Santa Maria,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature'],additional,sb_24,34.9533,-120.4356,Not water related,,,,,UNPARSED,no_year_<=1980_found,True
sb,24,,,34.9753,-119.7627,"Cuyama, California",[],Cuyama,Santa Barbara County,,01/01/2022-12/01/2022,Monthly,Fahrenheit,Not Water Related,['Temperature'],additional,sb_24,34.9753,-119.7627,Not water related,,,,,UNPARSED,no_year_<=1980_found,True
sb,31,34.4489,-119.8578,,,"T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 6Q9,,Santa Barbara County,01/01/2022-12/01/2022,Monthly,feet,Groundwater,"['Well', 'feet']",additional,sb_31,34.4489,-119.8578,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb,31,34.4489,-119.8578,,,"T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well 7J2,,Santa Barbara County,01/01/2022-12/01/2022,Monthly,feet,Groundwater,"['Well', 'feet']",additional,sb_31,34.4489,-119.8578,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
sb,31,34.4489,-119.8578,,,"T. 4 N., R. 27 W.","['T. 4 N., R. 27 W.']",Well N1,,Santa Barbara County,01/01/2022-12/01/2022,Monthly,feet,Groundwater,"['Well', 'feet']",additional,sb_31,34.4489,-119.8578,Groundwater,,,,,UNPARSED,no_year_<=1980_found,True
