URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/pp669B,70185796,pp669B,Report,USGS Numbered Series,,Stratified rocks of the Grand Canyon: Chapter B in <i>The Colorado River region and John Wesley Powell (Professional Paper 669)</i>,Professional Paper,669,,B,,2330-7102,1044-9612,,10.3133/pp669B,,,,1969,false,English,U.S. Government Printing Office,"Washington, D.C.",,"iii, 36 p.",Report,USGS Numbered Series,The Colorado River region and John Wesley Powell (Professional Paper 669),23,58,,,,,,,,United States,,,,Colorado River,,,,,,"McKee, Edwin D.",,,1,58dcc824e4b02ff32c685774,,,,,,,,
https://pubs.usgs.gov/publication/pp669A,70185795,pp669A,Report,USGS Numbered Series,,John Wesley Powell: Pioneer statesman of federal science: Chapter A in <i>The Colorado River region and John Wesley Powell (Professional Paper 669)</i>,Professional Paper,669,,A,,2330-7102,1044-9612,,10.3133/pp669A,,,,1969,false,English,U.S. Government Printing Office,"Washington, D.C.",,22 p.,Report,USGS Numbered Series,The Colorado River region and John Wesley Powell (Professional Paper 669),1,21,,,,,,,,United States,,,,Colorado River,,,,,,"Rabbitt, Mary C.",,,1,58dcc824e4b02ff32c685776,,,,,,,,
https://pubs.usgs.gov/publication/ofr69123,14037,ofr69123,Report,USGS Numbered Series,,"Geochemical maps of an area northwest of the Chulitna River, central Alaska Range",Open-File Report,69-123,,,,2331-1258,0196-1497,,10.3133/ofr69123,,,,1969,false,English,U.S. Geological Survey,,,Report: 4 p.; 6 Plates: 12.92 x 19.07 inches or smaller,,,,,,,,,,,,,United States,Alaska,,,Chulitna River,,,,,,"Hawley, C. C.; Clark, Allen L.",,,8,4f4e4b23e4b07f02db6ade4a,,,,,,,,
https://pubs.usgs.gov/publication/2001428,2001428,2001428,Report,Federal Government Series,,"Parasites of freshwater fishes: II, Protozoa, 1, Microspoida of fishes",Fish Disease Leaflet,20,,,,,,,,,,,1969,false,English,U.S. Fish and Wildlife Service,,Leetown Science Center,4 p.,,,,0,4,4,,,,,,,,,,,,,,,,,"Putz, R.E.",,,0,4f4e4ae3e4b07f02db689243,,,,,,,,
https://pubs.usgs.gov/publication/1001477,1001477,1001477,Article,Journal Article,,A comparison of methods used to obtain age ratios of snow and Canada geese,Journal of Wildlife Management,,,,,,,,,,33,4,1969,false,English,,,Northern Prairie Wildlife Research Center,8 p.,Article,Journal Article,Journal of Wildlife Management,949,956,,,,,,,,,,,,,,,,,,"Higgins, K.F.; Linder, R. L.; Springer, P. F.",,,0,4f4e4b27e4b07f02db6b0f14,,,,,,,,
https://pubs.usgs.gov/publication/70009829,70009829,70009829,Article,Journal Article,,Determination of traces of silver in waters by anion exchange and atomic absorption spectrophotometry,Analytica Chimica Acta,,,,,,,,10.1016/S0003-2670(01)95667-3,,47,2,1969,false,English,Elsevier,,,7 p.,,,,189,195,7,,,,,,,,,,,,,,,,,"Chao, T. T.; Fishman, M. J.; Ball, J. W.",,,0,5059ffe2e4b0c8380cd4f459,,,,,,,,
https://pubs.usgs.gov/publication/70010164,70010164,70010164,Article,Journal Article,,On the global variations of terrestrial heat-flow,Physics of the Earth and Planetary Interiors,,,,,,,,10.1016/0031-9201(69)90026-0,,2,5,1969,false,English,Elsevier,,,10 p.,,,,332,341,10,,,,,,,,,,,,,,,,,"Lee, W.H.K.",,,0,505a6dd3e4b0c8380cd75348,,,,,,,,
https://pubs.usgs.gov/publication/70010051,70010051,70010051,Article,Journal Article,,40Ar/36Ar analyses of historic lava flows,Earth and Planetary Science Letters,,,,,,,,10.1016/0012-821X(69)90160-5,,6,1,1969,false,English,Elsevier,,,9 p.,,,,47,55,9,,,,,,,,,,,,,,,,,"Dalrymple, G. B.",,,0,5059e25fe4b0c8380cd45b16,,,,,,,,
https://pubs.usgs.gov/publication/70176049,70176049,70176049,Report,State or Local Government Series,,"Records of wells and springs, San Antonio area, Texas",,,,,,,,,,,,,1969,false,English,Edwards Underground Water District,,Texas Water Science Center,29 p.,,,,,,,,,,,,,,,,,,,,,N,N,"Rettman, Paul",,,0,57c6b0ffe4b0f2f0cebe66b0,,,,,,,,
https://pubs.usgs.gov/publication/1001471,1001471,1001471,Article,Journal Article,,Use of flooded timber by waterfowl at the Montezuma National Wildlife Refuge,Journal of Wildlife Management,,,,,,,,,,33,4,1969,false,English,Wildlife Society,,Northern Prairie Wildlife Research Center,14 p.,,,,829,842,,,,,,,,,,,,,,,,,,"Cowardin, L.M.",,,1,4f4e4a17e4b07f02db604776,,,,,,,,
https://pubs.usgs.gov/publication/70176050,70176050,70176050,Report,State or Local Government Series,,"Quantity and quality of low flow in the Hondo Creek Basin, Texas, March 27-28, 1968",,,,,,,,,,,,,1969,false,English,Edwards Underground Water District,,Texas Water Science Center,9 p.,,,,,,,,,,,,,,,,,,,,,N,N,"Reeves, W.E.; Rettman, P.L.",,,0,57c6b0f9e4b0f2f0cebe6646,,,,,,,,
https://pubs.usgs.gov/publication/70011623,70011623,70011623,Article,Journal Article,,Geochemistry of pore waters from Shell Oil Company drill holes on the continental slope of the northern Gulf of Mexico,Chemical Geology,,,,,,,,10.1016/0009-2541(69)90040-0,,4,1-2,1969,false,English,Elsevier,,,20 p.,,,,63,82,20,,,,,,,,,,,Gulf of Mexico,,,,,,"Manheim, F. T.; Bischoff, J. L.",,,0,505a170be4b0c8380cd5536f,,,,,,,,
https://pubs.usgs.gov/publication/70010029,70010029,70010029,Article,Journal Article,,"Lithium and potassium absorption, dehydroxylation temperature, and structural water content of aluminous smectites",Clays and Clay Minerals,,,,,1552-8367,0009-8604,,10.1346/CCMN.1969.0170302,,17,3,1969,false,English,The Clay Minerals Society,,,36 p.,,,,115,149,,,,,,,,,,,,,,,,,,"Schultz, Leonard Gene",,,0,505a4822e4b0c8380cd67c2f,,,,,,,,
https://pubs.usgs.gov/publication/70035350,70035350,70035350,Article,Journal Article,,Epifauna and thermal additions in the upper Patuxent River estuary,Chesapeake Science,,,,,,,,10.2307/1350457,,10,3-4,1969,false,English,Springer,,,8 p.,,,,210,217,8,,,,,,,United States,Maryland,,,Patuxent River,,,,,,"Cory, R. L.; Nauman, J. W.",,,0,505a0a07e4b0c8380cd52171,,,,,,,,
https://pubs.usgs.gov/publication/1001879,1001879,1001879,Article,Journal Article,,Rapid method for filtration of marsh waters,Prairie Naturalist,,,,,,,,,,1,2,1969,false,English,Prairie Naturalist,,Northern Prairie Wildlife Research Center,1 p.,,,,31,,,,,,,,,,,,,,,,,,,"Adomaitis, V. A.; Shoesmith, J.A.",,,0,4f4e4a80e4b07f02db6493b6,,,,,,,,
https://pubs.usgs.gov/publication/70185944,70185944,70185944,Article,Journal Article,,Landscape esthetics: How to quantify the scenics of a river valley,Natural History,,,,,,,,,,,October 1969,1969,false,English,American Museum of Natural History,,,8 p.,,,,37,44,,,,,,,,,,,,,,,,,,"Leopold, Luna Bergere",,,0,58dcc823e4b02ff32c68576e,,,,,,,,
https://pubs.usgs.gov/publication/70011576,70011576,70011576,Article,Journal Article,,Saline water in southeastern New Mexico,Chemical Geology,,,,,,,,10.1016/0009-2541(69)90054-0,,4,1-2,1969,false,English,Elsevier,,,20 p.,,,,341,360,20,,,,,,,United States,New Mexico,,,,,,,,,"Hiss, W.L.; Peterson, J.B.; Ramsey, T.R.",,,0,505aafd5e4b0c8380cd877e0,,,,,,,,
https://pubs.usgs.gov/publication/70011611,70011611,70011611,Article,Journal Article,,Heat flow measurements on the southeast coast of Australia,Earth and Planetary Science Letters,,,,,,,,10.1016/0012-821X(69)90004-1,,7,1,1969,false,English,Elsevier,,,5 p.,,,,12,16,5,,,,,,,Australia,,,,,,,,,,"Hyndman, R.D.; Jaeger, J.C.; Sass, J. H.",,,0,505a3003e4b0c8380cd5d2cc,,,,,,,,
https://pubs.usgs.gov/publication/70010053,70010053,70010053,Article,Journal Article,,Determination of fixed water in rocks by infrared absorption,Analytical Chemistry,,,,,,,,10.1021/ac60272a028,,41,3,1969,false,English,ACS,,,5 p.,,,,506,510,5,,,,,,,,,,,,,,,,,"Breger, Irving A.; Chandler, J.C.",,,0,5059ffa5e4b0c8380cd4f2e6,,,,,,,,
https://pubs.usgs.gov/publication/70009778,70009778,70009778,Article,Journal Article,,Geochemistry and origin of formation waters in the western Canada sedimentary basin-I. Stable isotopes of hydrogen and oxygen,Geochimica et Cosmochimica Acta,,,,,,,,10.1016/0016-7037(69)90178-1,,33,11,1969,false,English,Elsevier,,,29 p.,,,,1321,1349,29,,,,,,,Canada,Alberta,,,,,,,,,"Hitchon, B.; Friedman, I.",,,0,505a16d9e4b0c8380cd552aa,,,,,,,,
https://pubs.usgs.gov/publication/pp669D,70185803,pp669D,Report,USGS Numbered Series,,The rapids and the pools - Grand Canyon: Chapter D in <i>The Colorado River region and John Wesley Powell (Professional Paper 669)</i>,Professional Paper,669,,D,,2330-7102,1044-9612,,10.3133/pp669D,,,,1969,false,English,U.S. Government Printing Office,"Washington, D.C.",,"iii, 15 p.",Report,USGS Numbered Series,The Colorado River region and John Wesley Powell (Professional Paper 669),131,145,,,,,,,,United States,,,,Colorado River,,,,,,"Leopold, Luna Bergere",,,1,58dcc824e4b02ff32c685770,,,,,,,,
https://pubs.usgs.gov/publication/1001532,1001532,1001532,Article,Journal Article,,Bursal depths of lesser snow and small Canada geese,Journal of Wildlife Management,,,,,,,,,,33,4,1969,false,English,,,Northern Prairie Wildlife Research Center,3 p.,Article,Journal Article,Journal of Wildlife Management,1006,1008,,,,,,,,,,,,,,,,,,"Higgins, K.F.",,,0,4f4e4a07e4b07f02db5f9907,,,,,,,,
https://pubs.usgs.gov/publication/1003260,1003260,1003260,Article,Journal Article,,Inorganic composition of gallbladder bile from fasted rainbow trout,Progressive Fish-Culturist,,,,,,,,,,31,4,1969,false,English,,,Upper Midwest Environmental Sciences Center,pp. 221-222,Article,Journal Article,Progressive Fish-Culturist,221,222,2,,,,,,,,,,,,,,,,,"Hunn, J. B.",,,1,4f4e49f1e4b07f02db5ee3c6,,,,,,,,
https://pubs.usgs.gov/publication/70011502,70011502,70011502,Article,Journal Article,,"Pecoraite, Ni6Si4O10(OH)8, nickel analog of clinochrysotile, formed in the wolf creek meteorite",Science,,,,,,,,10.1126/science.165.3888.59,,165,3888,1969,false,English,Science,,,2 p. ,,,,59,60,2,,,,,,,Australia ,,,,,,,,,,"Faust, G. T.; Fahey, J. J.; Mason, B.; Dwornik, E.J.",,,0,505a7624e4b0c8380cd77f4b,,,,,,,,
https://pubs.usgs.gov/publication/70011467,70011467,70011467,Article,Journal Article,,"Formation of halloysite from feldspar: Low temperature, artificial weathering versus natural weathering",Clays and Clay Minerals,,,,,1552-8367,0009-8604,,10.1346/CCMN.1969.0170104,,17,1,1969,false,English,The Clay Minerals Society,,,10 p.,,,,13,22,,,,,,,,,,,,,,,,,,"Parham, Walter E.",,,0,505a1350e4b0c8380cd545eb,,,,,,,,
https://pubs.usgs.gov/publication/1000285,1000285,1000285,Article,Journal Article,,"Rearing of sea lamprey, Petromyzon marinus, embryos in distilled water",Copeia,,,,,,,,10.2307/1441724,,1969,1,1969,false,English,American Society of Ichthyologists and Herpetologists (ASIH),,Great Lakes Science Center,2 p.,,,,204,205,2,,,,,,,,,,,,,,,,,"Piavis, George W.; Howell, John H.",,,0,4f4e4a53e4b07f02db62b2b9,,,,,,,,
https://pubs.usgs.gov/publication/1013655,1013655,1013655,Article,Journal Article,,Plaque assay and some characteristics of Egtved virus (virus of viral hemorrhagic septicemia of rainbow trout),Canadian Journal of Microbiology,,,,,,,,10.1139/m69-108,,15,6,1969,false,English,Canadian Science Publishing,,Leetown Science Center,3 p.,,,,635,637,3,,,,,,,,,,,,,,,,,"Campbell, J. B.; Wolf, Ken",,,0,4f4e4ad9e4b07f02db68502a,,,,,,,,
https://pubs.usgs.gov/publication/1000056,1000056,1000056,Article,Journal Article,,Rapid determination of filterable residue in natural waters,Journal - American Water Works Association,,,,,,,,,,61,7,1969,false,English,American Water Works Association,,Great Lakes Science Center,p. 355-356,Article,Journal Article,Journal - American Water Works Association,355,356,1,,,,,,,,,,,,,,,,,"Allen, Herbert E.; Bacon, Charles W.",,,0,4f4e4a80e4b07f02db649447,,,,,,,,
https://pubs.usgs.gov/publication/70010499,70010499,70010499,Article,Journal Article,,Seismic activity and faulting associated with a large underground nuclear explosion,Science,,,,,,,,,,166,3905,1969,false,English,,,,,Article,Journal Article,Science,601,604,4,,,,,,,,,,,,,,,,,"Hamilton, R. M.; McKeown, F. A.; Healy, J. H.",,,0,505b8ae7e4b08c986b317456,,,,,,,,
https://pubs.usgs.gov/publication/70011424,70011424,70011424,Article,Journal Article,,Chemical composition of selected Kansas brines as an aid to interpreting change in water chemistry with depth,Chemical Geology,,,,,,,,10.1016/0009-2541(69)90053-9,,4,1-2,1969,false,English,Elsevier,,,15 p.,,,,325,339,15,,,,,,,United States,Kansas,,,,,,,,,"Dingman, R.J.; Angino, E.E.",,,0,5059f569e4b0c8380cd4c1f7,,,,,,,,
https://pubs.usgs.gov/publication/70010243,70010243,70010243,Article,Journal Article,,Oxygen isotope partition function ratio of water and the structure of liquid water,Journal of Physical Chemistry,,,,,,,,10.1021/j100725a062,,73,5,1969,false,English,American Chemical Society,,,6 p.,,,,1553,1558,6,,,,,,,,,,,,,,,,,"O'Neil, J. R.; Adami, L.H.",,,0,505bae79e4b08c986b32410e,,,,,,,,
https://pubs.usgs.gov/publication/1000256,1000256,1000256,Article,Journal Article,,Evaluation of lamprey larvicides in the Big Garlic River and Saux Head Lake,Journal of the Fisheries Research Board of Canada,,,,,,,,,,26,11,1969,false,English,,,Great Lakes Science Center,p. 3077-3082,Article,Journal Article,Journal of the Fisheries Research Board of Canada,3077,3082,5,,,,,,,,,,,,,,,,,"Manion, Patrick J.",,,0,4f4e4a09e4b07f02db5fada4,,,,,,,,
https://pubs.usgs.gov/publication/70011528,70011528,70011528,Article,Journal Article,,Equipment and techniques for low-altitude aerial sensing of water-vapor concentration and movement,Remote Sensing of Environment,,,,,,0034-4257,,10.1016/S0034-4257(69)90044-3,,1,1,1969,false,English,Elsevier,,,6 p.,,,,13,18,6,,,,,,,,,,,,,,,,,"Howell, R.L.",,,0,505a0a2ae4b0c8380cd5221c,,,,,,,,
https://pubs.usgs.gov/publication/70191027,70191027,70191027,Report,State or Local Government Series,,Water in Kentucky,Kentucky Geological Survey Special Publication,16-10,,,,,,,,,,,1969,false,English,Kentucky Geological Survey,,,51 p.,,,,,,,,,,,,,United States,Kentucky,,,,,,,,,"Krieger, Robert A.; Cushman, Robert Vittum; Thomas, N.O.",,,1,59c4cf9ae4b017cf313d3cce,,,,,,,,
https://pubs.usgs.gov/publication/70196156,70196156,70196156,Article,Journal Article,,Relation of water loss to moisture content of hydrophytes in a natural pond,Water Resources Research,,,,,1944-7973,0043-1397,,10.1029/WR005i002p00527 ,,5,2,1969,false,English,AGU,,Dakota Water Science Center; North Dakota Water Science Center,4 p.,,,,527,530,,,,,,,,,,,,,,,,,,"Eisenlohr, W. S. Jr.",,,0,5aff5cc3e4b0da30c1bfdd7e,,,,,,,,
https://pubs.usgs.gov/publication/70171403,70171403,70171403,Article,Journal Article,,Glaciers and water supply,JAWRA,,,,,,,,,,61,1,1969,false,English,American Water Works Association,,Washington Water Science Center,5 p.,,,,8,12,,,,,,,,,,,,,,,,N,N,"Meier, Mark",,,1,574eb5cbe4b0ee97d51a83c3,,,,,,,,
https://pubs.usgs.gov/publication/pp669C,70185797,pp669C,Report,USGS Numbered Series,,Geologic history of the Colorado River: Chapter C in <i>The Colorado River region and John Wesley Powell (Professional Paper 669)</i>,Professional Paper,669,,C,,2330-7102,1044-9612,,10.3133/pp669C,,,,1969,false,English,U.S. Government Printing Office,"Washington, D.C.",,"iv, 72 p.",Report,USGS Numbered Series,The Colorado River region and John Wesley Powell (Professional Paper 669),59,130,,,,,,,,United States,,,,Colorado River,,,,,,"Hunt, Charles B.",,,1,58dcc824e4b02ff32c685772,,,,,,,,
https://pubs.usgs.gov/publication/70175665,70175665,70175665,Report,State or Local Government Series,,"Records of precipitation, aquifer head, and ground-water recharge to the Edwards and associated limestones, San Antonio area, Texas, 1968",Edwards Underground Water District Bulletin,21,,,,,,,,,,,1969,false,English,Edwards Underground Water District,,Texas Water Science Center,9 p.,,,,,,,,,,,,,,,,,,,,,N,N,"Rettman, Paul",,,0,57b58b56e4b03bcb0104bc47,,,,,,,,
https://pubs.usgs.gov/publication/70175282,70175282,70175282,Report,USGS Unnumbered Series,,"Sediment Transport in Streams in the Umpqua River Basin, Oregon",Open-File Report,,,,,,,,10.3133/70175282,,,,1969,false,English,U.S. Geological Survey,"Portland, OR",Oregon Water Science Center,45 p.,,,,,,48,,,,,,,United States,Oregon,,,Umpqua River Basin,,,,N,N,"Onions, C. A.",,,1,57a315d0e4b006cb45558b94,,,,,,,,
https://pubs.usgs.gov/publication/70168627,70168627,70168627,Report,USGS Unnumbered Series,,"Water resources data for Iowa, water year 1968",,,,,,,,,10.3133/70168627,,,,1969,false,English,U.S. Geological Survey,Iowa City,Iowa Water Science Center,,,,,,,,,,,,,,United States,Iowa,,,,,,,N,N,U.S. Geological Survey,,,0,56cc402ce4b059daa47e4825,,,,,,,,
https://pubs.usgs.gov/publication/70214100,70214100,70214100,Report,USGS Unnumbered Series,,"Compilation of hydrologic data, Green Creek, Brazos River basin, Texas, 1966",Open-File Report,,,,,,,,10.3133/70214100,,,,1969,false,English,U.S. Geological Survey,,,"iii, 88 p.",,,,,,120,,,,,,,United States,Texas,,,Green Creek,,,,,,"Twichell, Trigg",,,1,,,,,,,,,
https://pubs.usgs.gov/publication/70214097,70214097,70214097,Report,USGS Unnumbered Series,,"Compilation of hydrologic data, Honey Creek, Trinity River Basin, Texas, 1967",Open-File Report,,,,,,,,10.3133/70214097,,,,1969,false,,U.S. Geological Survey,,,"iv, 68 p.",,,,,,,,,,,,,United States,Texas,,,Honey Creek,,,,,,"Twichell, Trigg",,,1,,,,,,,,,
https://pubs.usgs.gov/publication/wdrMDDE662,70217264,wdrMDDE662,Report,USGS Numbered Series,"Water Resources Data Maryland and Delaware, Water Year 1966, Part 2. Water Quality Records","Water resources data Maryland and Delaware, water year 1966, Part 2. Water quality records",Water Data Report,MD-DE-66-2,,,,,,,10.3133/wdrMDDE662,,,,1968,false,English,U.S. Geological Survey,,Maryland-Delaware-District of Columbia  Water Science Center,78 p.,,,,,,,,,,,,,United States,"Delaware, Maryland",,,,,,,,,U.S. Geological Survey,,,1,,,,,,,,,
https://pubs.usgs.gov/publication/wdrMDDE661,70217263,wdrMDDE661,Report,USGS Numbered Series,"Water Resources Data Maryland and Delaware, Water Year 1966, Part 1. Surface Water Records","Water resources data Maryland and Delaware, water year 1966, Part 1. Surface water records",Water Data Report,MD-DE-66-1,,,,,,,10.3133/wdrMDDE661,,,,1968,false,English,U.S. Geological Survey,,Maryland-Delaware-District of Columbia  Water Science Center,131 p.,,,,,,,,,,,,,United States,"Delaware, Maryland",,,,,,,,,U.S. Geological Survey,,,1,,,,,,,,,
https://pubs.usgs.gov/publication/70209033,70209033,70209033,Book chapter,Book Chapter,,"The circle creek rhyolite, a volcanic complex in northern Elko county, Nevada",,,,,,,,,10.1130/MEM116-p69,,116,,1968,false,English,Geological Society of America,,,39 p.,Book,Monograph,Studies in Volcanology,69,106,,,,,,,,United States,Nevada,Elko County,,,,,,,,"Coats, Robert R.",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/70179726,70179726,70179726,Report,State or Local Government Series,,"Dissolved-mineral inflow to Great Salt Lake and chemical characteristics of the salt lake brine: Summary for water years 1960, 1961, and 1964",Utah Geological and Mineralogical Survey Water-Resources Bulletin,10,,,,,,,,,,,1968,false,English,Utah Geological and Mineralogical Survey,"Salt Lake City, UT",Utah Water Science Center,35 p.,,,,,,37,,,,,,,United States,Utah,,,Great Salt Lake,,,,,,"Hahl, D. C.",,,1,5879f5ade4b0847d353f44ce,,,,,,,,
https://pubs.usgs.gov/publication/70180005,70180005,70180005,Report,State or Local Government Series,,"Developing a state water plan: Ground-water conditions in Utah, spring of 1968",Cooperative Investigations Report,6,,,,,,,,,,,1968,false,English,"Utah Department of Natural Resources, Division of Water Resources","Salt Lake City, UT",Utah Water Science Center,105 p.,,,,,,106,,,,,,,United States,Utah,,,,,,,,,"Cordova, R.M.; Bjorklund, L.J.; Butler, R.G.; Mower, R. W.; Herbert, L. R.; Bolke, E.L.; Sandberg, G. W.",,,1,58863a15e4b0cad700058b69,,,,,,,,
https://pubs.usgs.gov/publication/70178832,70178832,70178832,Report,Other Government Series,,Extension of streamflow records in Utah,Technical Publication,20,,,,,,,,,,,1968,false,English,"Utah Department of Natural Resources, Division of Water Rights","Salt Lake City, UT",Utah Water Science Center,110 p.,,,,,,114,,,,,,,United States,Utah,,,,,,,,,"Reid, J.K.; Carroon, L.E.; Pyper, G. E.",,,2,584a7f7de4b07e29c706dd3d,,,,,,,,
https://pubs.usgs.gov/publication/70178831,70178831,70178831,Report,Other Government Series,,"An appraisal of the quality of surface water in the Sevier Lake basin, Utah, 1964",Technical Publication,19,,,,,,,,,,,1968,false,English,"Utah Department of Natural Resources, Division of Water Rights","Salt Lake City, UT",Utah Water Science Center,44 p.,,,,,,48,,,,,,,United States,Utah,,,Sevier Lake Basin,,,,,,"Hahl, D. C.; Mundorff, J. C.",,,2,584a7f7de4b07e29c706dd3f,,,,,,,,
https://pubs.usgs.gov/publication/70161932,70161932,70161932,Article,Journal Article,,Dietary Factors and Hepatoma in Rainbow Trout (<i>Salmo gairdneri</i>). I. Aflatoxins in Vegetable Protein Feedstuffs,Journal of the National Cancer Institute,,,,,,,,,,41,3,1968,false,English,Oxford University Press,,Western Fisheries Research Center,8 p.,,,,711,718,8,,,,,,,,,,,,,,,N,N,"Sinnhuber, R.O.; Wales, J.H.; Ayers, J.L.; Engebrecht, R.H.; Amend, D.F.",,,1,5694d22ce4b039675d005dbe,,,,,,,,
https://pubs.usgs.gov/publication/70161808,70161808,70161808,Article,Journal Article,,Histopathogenesis of experimentally induced viral hemorrhagic septicemia in fingerling rainbow trout (<i>Salmo gairdneri</i>),Bulletin de L'Office International Des Epizooties,,,,,,,,,,69,7-8,1968,false,English,Office international des épizooties,,Western Fisheries Research Center,8 p.,,,,977,984,8,,,,,,,,,,,,,,,,,"Yasutake, W. T.; Rasmussen, C.J.",,,0,568e3aace4b0e7a44bc3c121,,,,,,,,
https://pubs.usgs.gov/publication/70161934,70161934,70161934,Article,Journal Article,,Role of intestinal microflora in the degradation of DDT by rainbow trout (<i>Salmo gairdneri</i>),Life Sciences,,,,,,,,10.1016/0024-3205(68)90338-X,,7,3,1968,false,English,Pergamon Press,,Western Fisheries Research Center,4 p.,,,,219,222,4,,,,,,,,,,,,,,,,,"Wedemeyer, G.",,,0,5694e050e4b039675d005e64,,,,,,,,
https://pubs.usgs.gov/publication/70161930,70161930,70161930,Article,Journal Article,,<i>Vibrio anguillarum</i> from an epizootic in rainbow trout (<i>Salmo gairdneri</i> in the USA.,Bulletin de L'Office International Des Epizooties,,,,,,,,,,69,7-8,1968,false,English,Office international des épizooties,,Western Fisheries Research Center,10 p.,,,,1139,1148,10,,,,,,,,,,,,,,,,,"Ross, A. J.; Martin, J.E.; Bressler, V.",,,0,5694e03ae4b039675d005ddb,,,,,,,,
https://pubs.usgs.gov/publication/tei873,71834,tei873,Report,USGS Numbered Series,,Potential applications of nuclear explosives in development and management of water resources : preliminary canvass of the ground-water environment,Trace Elements Investigations,873,,,,,,,10.3133/tei873,-,,,1968,false,English,U.S. Geological Survey,"Washington, D.C.",,"Report: vii, 173 p.; 6 Plates",,,,,,,,,,,,,,,,,,,,,,,"Piper, Arthur Maine",,,0,53cd6bfbe4b0b29085104466,,,,,,,,
https://pubs.usgs.gov/publication/70047043,70047043,70047043,Report,State or Local Government Series,,"Ground-water supply of Cape Hatteras National Seashore recreational area, North Carolina, Part 4","Report of Investigations of the North Carolina Department of Water and Air Resources, Division of Ground Water",5,,,,,,,,,,,1968,false,English,North Carolina Department of Water and Air Resources,"Raleigh, NC",South Atlantic Water Science Center,19 p.,,,,,,,,,,,,,United States,North Carolina,,,Cape Hatteras National Seashore,,,,,,"Lloyd, Orville B. Jr.; Wilder, Hugh B.",,,1,51e519ece4b069f8d27ccb01,,,,,,,,
https://pubs.usgs.gov/publication/70046987,70046987,70046987,Report,State or Local Government Series,,"Ground-water resources in the vicinity of the Crown Point fish hatchery, Essex County, New York",New York State Department of Environmental Conservation Report of Investigations,RI-2,,,,,,,,,,,1968,false,English,New York Water Resources Commission,,,"iii, 13 p.",,,,,,20,,,,,,,,,Essex County,New York,,,,,,,"Kantrowitz, I.H.",,,1,51dfd3e3e4b0d332bf22f394,,,,,,,,
https://pubs.usgs.gov/publication/70047475,70047475,70047475,Report,State or Local Government Series,,"Ground-water resources of the Hamden-Wallingford area, Connecticut",Connecticut Water Resources Bulletin,14,,,,,,,,,,,1968,false,English,Connecticut Department of Environmental Protection,,,18 p.; Maps: 2 Sheets,,,,,,,,,,,,,United States,Connecticut,,,,,,,,,"La Sala, Albert M.",,,0,5203a378e4b02bdb1bc63f9f,,,,,,,,
https://pubs.usgs.gov/publication/70047863,70047863,70047863,Report,State or Local Government Series,,Ground-water resources of Island County with a section on quality of the ground water,Water Supply Bulletin,25-2,,,,,,,,,,,1968,false,English,Washington Department of Water Resources,"Olympia, WA",,317 p.; Maps: 9 Plates,,,,,,,,,,,,,United States,Washington,Island County,,,,,,,,"Anderson, Henry W. Jr.; Van Denburgh, A. S.",,,2,521f1be8e4b0f8bf2b07612b,,,,,,,,
https://pubs.usgs.gov/publication/70046311,70046311,70046311,Report,Other Government Series,,"Geology and ground water resources of Cass County, North Dakota",Bulletin,47,,,,,,,,,,,1968,false,English,North Dakota Geological Survey,"Grand Forks, ND",Dakota Water Science Center; North Dakota Water Science Center,3 Parts: Variously Paginated; Maps,,,,,,,,,,,,,United States,North Dakota,Cass County,,,,,,,,"Klausing, Robert L.",,,6,51b1bbcfe4b022a6a540f9b3,,,,,,,,
https://pubs.usgs.gov/publication/70046312,70046312,70046312,Report,Other Government Series,,"Geology and ground water resources of Eddy and Foster Counties, North Dakota",Bulletin,44,,,,,,,,,,,1968,false,English,North Dakota Geological Survey,"Grand Forks, ND",Dakota Water Science Center; North Dakota Water Science Center,3 Parts: Variously Paginated; Maps,,,,,,,,,,,,,United States,North Dakota,"Eddy County, Foster County",,,,,,,,"Bluemle, John P.; Trapp, Henry Jr.",,,6,51b1bbd0e4b022a6a540f9b7,,,,,,,,
https://pubs.usgs.gov/publication/wdrCA672,70038403,wdrCA672,Report,USGS Numbered Series,,"Water Resources Data for California, 1967; Part 2: Water Quality Records",Water Data Report,CA-67-2,,,,,,,10.3133/wdrCA672,,,,1968,false,English,U.S. Geological Survey,"Reston, VA",,"x, 494",,,,,,,,,,,,,United States,California,,,,,,,,,,,,1,505bc495e4b08c986b32b726,,,,,,,,
