doc_id,page_number,table_index,site_name,json_latitude,json_longitude,year,year_type,peak_date,peak_discharge_cfs,peak_gage_height_ft,mean_discharge_cfs,total_runoff_acre_ft,discharge_unit,quality_flag,notes,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
1627,229,2,"San Joaquin River at Miller Crossing, Calif.",37.5097,-119.1972,1962,water_year,,,,,,cfs,,"minimum discharge for WY 1962 on Nov. 17, 1961: 19 cfs",San Joaquin River at Miller Crossing,37.509722,-119.197222,,,Daily measurements for discharge; annual summaries for extremes,"10/1921-09/1928, 10/1951-09/1965","{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet', 'Annual discharge': 'acre-feet'}"
1627,229,2,"San Joaquin River at Miller Crossing, Calif.",37.5097,-119.1972,1963,water_year,,,,,,cfs,a,"minimum discharge for WY 1963 on Dec. 26-31, 1962: 30 cfs",San Joaquin River at Miller Crossing,37.509722,-119.197222,,,Daily measurements for discharge; annual summaries for extremes,"10/1921-09/1928, 10/1951-09/1965","{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet', 'Annual discharge': 'acre-feet'}"
1627,229,2,"San Joaquin River at Miller Crossing, Calif.",37.5097,-119.1972,1964,water_year,,,,,,cfs,,"minimum discharge for WY 1964 on Sept. 25, 1964: 45 cfs",San Joaquin River at Miller Crossing,37.509722,-119.197222,,,Daily measurements for discharge; annual summaries for extremes,"10/1921-09/1928, 10/1951-09/1965","{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet', 'Annual discharge': 'acre-feet'}"
1627,229,2,"San Joaquin River at Miller Crossing, Calif.",37.5097,-119.1972,1965,water_year,,,,,,cfs,,"minimum discharge for WY 1965 on Oct. 20-27, 1964: 38 cfs",San Joaquin River at Miller Crossing,37.509722,-119.197222,,,Daily measurements for discharge; annual summaries for extremes,"10/1921-09/1928, 10/1951-09/1965","{'Discharge': 'cubic feet per second (cfs)', 'Gage height': 'feet', 'Annual discharge': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1933,calendar_year,,1240,,31.8,23000,cfs,,WY data missing (station opened during year),San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1934,water_year,,6210,,47.3,34230,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1934,calendar_year,,6210,,52.4,37960,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1935,water_year,,634,,85.4,61530,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1935,calendar_year,,634,,77.4,56000,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1936,water_year,,428,,40.7,29590,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1936,calendar_year,,428,,44.2,32130,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1937,water_year,,1440,,147,106200,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1937,calendar_year,,1440,,146,105400,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1938,water_year,,10000,,208,150800,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1938,calendar_year,,10000,,212,163700,cfs,,,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Camp Bonita, Calif.",,,1939,water_year,,303,,43.6,31600,cfs,,CY data missing,San Gabriel River near Camp Bonita,,,34.1467,-117.8792,Yearly,1933-01-01-1938-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1897,water_year,,1765,,95.6,69200,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1897,calendar_year,,1765,,101,73300,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1898,water_year,,1600,,9.46,6920,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1898,calendar_year,,41,,2.05,1490,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1899,water_year,,16,,.1,123,cfs,o,OCR: year shown as 1699,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1899,calendar_year,,16,,.21,149,cfs,,OCR: year shown as 1699,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1900,water_year,,49,,.37,273,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1900,calendar_year,,5168,,14.4,10500,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1901,water_year,,5168,,94.0,68100,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1901,calendar_year,,2600,,80.2,58100,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1902,water_year,,318,,4.25,3100,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1902,calendar_year,,318,,4.08,2960,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1903,water_year,,5844,,104,74900,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1903,calendar_year,,5844,,104,74900,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1904,water_year,,1068,,9.26,6720,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1904,calendar_year,,1068,,9.26,6720,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1905,water_year,,11058,,172,124000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1905,calendar_year,,11058,,172,124000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1906,water_year,,9350,,262,190000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1906,calendar_year,,9350,,262,190000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1907,water_year,,6730,,406,293000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1907,calendar_year,,6730,,406,294000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1908,water_year,,1165,,46.4,33700,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1908,calendar_year,,1165,,46.2,33600,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1909,water_year,,7030,,197,143000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1909,calendar_year,,7030,,220,159000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1910,water_year,,12400,,137,99100,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1910,calendar_year,,12400,,114,82500,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1911,water_year,,9100,,321,231000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1911,calendar_year,,9100,,321,231000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1912,water_year,,2950,,55.5,40300,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1912,calendar_year,,2950,,55.5,40300,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1913,water_year,,1880,,25.8,18600,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1913,calendar_year,,1880,,25.8,18700,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1914,water_year,,11800,,359,260000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1914,calendar_year,,11800,,359,260000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1915,water_year,,1350,,108,77900,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1915,calendar_year,,1350,,107,77400,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1916,water_year,,22300,,315,228000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1916,calendar_year,,22300,,329,239000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1917,water_year,,3900,,49.3,35700,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1917,calendar_year,,730,,34.3,24800,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1918,water_year,,4940,,123,88600,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1918,calendar_year,,4940,,123,88700,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1919,water_year,,76,,3.16,2290,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1919,calendar_year,,108,,4.03,2920,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1920,water_year,,2400,,94.5,68700,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1920,calendar_year,,2400,,93.8,68100,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1921,water_year,,2050,,40.1,29000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1921,calendar_year,,16000,,200,145000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1922,water_year,,16000,,505,365000,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1922,calendar_year,,8130,,369,267000,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1923,water_year,,2250,,44.0,31800,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1923,calendar_year,,122,,18.7,13500,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1924,water_year,,253,,3.50,2540,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1924,calendar_year,,253,,3.52,2550,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1925,water_year,,588,,4.19,3030,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1925,calendar_year,,588,,4.17,3020,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1926,water_year,,5530,,113,81700,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1926,calendar_year,,5530,,114,82900,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1927,water_year,,11400,,123,88900,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1927,calendar_year,,11400,,121,37700,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1928,water_year,,672,,4.06,2940,cfs,o,"OCR: ""4 -06"" in WSP col",San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1928,calendar_year,,672,,4.06,2940,cfs,o,"OCR: ""4 -06"" in WSP col",San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1929,water_year,,411,,9.96,7210,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1929,calendar_year,,411,,9.96,7210,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1930,water_year,,396,,21.5,15600,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1930,calendar_year,,396,,21.5,15600,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1931,water_year,,601,,9.52,6900,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1931,calendar_year,,904,,16.1,11600,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1932,water_year,,5530,,120,87200,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1932,calendar_year,,5830,,113,82400,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1933,water_year,,1630,,21.9,15900,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1933,calendar_year,,1630,,23.9,17300,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1934,water_year,,2380,,30.4,22080,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1934,calendar_year,,2380,,38.8,28130,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1935,water_year,,460,,102,74080,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1935,calendar_year,,460,,93.8,67910,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1936,water_year,,224,,31.6,22980,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1936,calendar_year,,224,,33.5,24370,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1937,water_year,,1770,,136,141100,cfs,o,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1937,calendar_year,,1770,,193,139900,cfs,,,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1938,water_year,,21660,,415,300200,cfs,,"OCR: year printed as ""1936""",San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1938,calendar_year,,21660,,429,310600,cfs,,"OCR: year printed as ""1936""",San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
1607,380,1,"San Gabriel River near Azusa, Calif.",,,1939,water_year,,316,,53.5,38680,cfs,,CY data missing,San Gabriel River near Azusa,,,34.1099,-117.8997,Yearly,1896-01-01-1939-12-31,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}"
